,Word,Arousal_mean,Valence_mean,Dominance_mean,Concreteness_mean,Imageability_mean,Size_mean,Gender_mean,Arousal_by_runs,Valence_by_runs,Dominance_by_runs,Concreteness_by_runs,Imageability_by_runs,Size_by_runs,Gender_by_runs
420,frown,4.25,3.0,3.25,5.25,6.0,2.25,4.0,"[4, 5, 4, 4]","[3, 3, 3, 3]","[3, 3, 4, 3]","[5, 5, 5, 6]","[6, 6, 6, 6]","[2, 2, 2, 3]","[4, 4, 4, 4]"
421,change (coins),2.0,5.0,4.75,7.0,6.5,2.0,4.0,"[2, 2, 2, 2]","[5, 5, 5, 5]","[4, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 7, 6]","[2, 2, 2, 2]","[4, 4, 4, 4]"
422,pony,3.75,6.75,4.75,7.0,6.75,3.0,3.25,"[4, 4, 3, 4]","[7, 6, 7, 7]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 6]","[3, 3, 3, 3]","[3, 3, 4, 3]"
423,shield,4.0,6.5,6.5,6.75,6.5,3.75,4.75,"[4, 4, 4, 4]","[7, 6, 7, 6]","[6, 6, 7, 7]","[6, 7, 7, 7]","[6, 7, 7, 6]","[4, 3, 4, 4]","[5, 5, 4, 5]"
424,toothbrush,2.0,5.75,4.5,7.0,7.0,1.75,4.0,"[2, 2, 2, 2]","[6, 6, 5, 6]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 1, 2]","[4, 4, 4, 4]"
425,land,2.75,5.625,5.375,6.5,6.125,5.375,4.0,"[3, 2, 2, 3, 3, 3, 3, 3]","[6, 6, 6, 5, 5, 6, 5, 6]","[5, 5, 5, 7, 5, 5, 5, 6]","[6, 7, 6, 6, 7, 7, 7, 6]","[6, 6, 6, 7, 6, 6, 6, 6]","[6, 5, 5, 5, 6, 5, 6, 5]","[4, 4, 4, 4, 4, 4, 4, 4]"
426,paragraph,2.25,5.0,4.75,5.0,4.5,2.75,4.0,"[2, 2, 3, 2]","[5, 5, 5, 5]","[5, 5, 5, 4]","[4, 5, 6, 5]","[4, 5, 4, 5]","[3, 3, 2, 3]","[4, 4, 4, 4]"
427,malice,7.0,1.75,2.0,2.75,3.5,3.25,4.0,"[6, 8, 8, 6]","[1, 2, 2, 2]","[2, 2, 2, 2]","[2, 2, 3, 4]","[4, 3, 4, 3]","[4, 3, 3, 3]","[4, 4, 4, 4]"
428,scale (fish),2.5,5.0,3.75,6.75,6.5,2.0,4.0,"[2, 3, 3, 2]","[5, 5, 5, 5]","[4, 3, 4, 4]","[6, 7, 7, 7]","[6, 7, 7, 6]","[2, 2, 2, 2]","[4, 4, 4, 4]"
429,lunching,3.0,6.0,4.75,5.5,5.75,2.5,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[5, 5, 5, 4]","[5, 5, 6, 6]","[6, 6, 6, 5]","[3, 2, 2, 3]","[4, 4, 4, 4]"
430,access,3.0,6.0,6.0,3.5,3.75,3.0,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[5, 7, 6, 6]","[3, 3, 4, 4]","[4, 4, 4, 3]","[3, 3, 3, 3]","[4, 4, 4, 4]"
431,adultery,7.5,1.25,2.25,4.0,4.25,3.75,4.0,"[7, 8, 8, 7]","[1, 1, 2, 1]","[2, 2, 3, 2]","[4, 3, 4, 5]","[4, 4, 5, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
432,hug,4.0,8.0,6.25,5.5,6.75,2.25,3.25,"[5, 5, 2, 4]","[8, 8, 8, 8]","[6, 6, 6, 7]","[5, 5, 6, 6]","[6, 7, 7, 7]","[2, 2, 2, 3]","[3, 3, 4, 3]"
433,miraculous,5.75,8.25,6.75,2.5,4.0,4.0,4.0,"[6, 6, 5, 6]","[9, 8, 8, 8]","[6, 7, 7, 7]","[2, 2, 3, 3]","[4, 4, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]"
434,fat,3.75,3.0,3.0,5.5,6.0,3.0,4.0,"[4, 3, 4, 4]","[3, 3, 3, 3]","[3, 3, 3, 3]","[5, 5, 6, 6]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
435,gag,5.5,2.75,2.75,5.25,5.0,2.25,4.0,"[5, 6, 6, 5]","[3, 2, 3, 3]","[3, 2, 3, 3]","[5, 5, 5, 6]","[5, 5, 5, 5]","[2, 2, 2, 3]","[4, 4, 4, 4]"
436,stride,3.75,6.0,5.75,5.25,5.25,3.0,4.25,"[4, 4, 3, 4]","[6, 6, 6, 6]","[5, 6, 6, 6]","[5, 5, 5, 6]","[5, 6, 5, 5]","[3, 3, 3, 3]","[4, 5, 4, 4]"
437,experiment,4.25,5.5,5.25,4.5,4.5,4.0,4.0,"[4, 5, 4, 4]","[6, 5, 5, 6]","[5, 6, 5, 5]","[4, 4, 5, 5]","[5, 5, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]"
438,stomach,3.25,5.0,4.25,7.0,6.5,3.25,4.0,"[3, 3, 4, 3]","[5, 5, 5, 5]","[4, 4, 5, 4]","[7, 7, 7, 7]","[6, 7, 7, 6]","[4, 3, 3, 3]","[4, 4, 4, 4]"
439,corn (foot),3.0,4.0,3.5,6.5,6.0,2.0,4.0,"[3, 3, 3, 3]","[4, 4, 4, 4]","[3, 3, 4, 4]","[6, 7, 6, 7]","[6, 6, 6, 6]","[2, 2, 2, 2]","[4, 4, 4, 4]"
440,sofa,2.0,6.0,4.5,7.0,7.0,4.0,4.0,"[2, 2, 2, 2]","[6, 6, 6, 6]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[4, 4, 4, 4]","[4, 4, 4, 4]"
441,indentify,3.0,5.5,5.75,3.0,2.75,3.0,4.0,"[3, 3, 3, 3]","[6, 5, 5, 6]","[5, 6, 6, 6]","[2, 3, 3, 4]","[3, 3, 3, 2]","[3, 3, 3, 3]","[4, 4, 4, 4]"
442,fist,5.75,3.25,4.25,6.75,6.5,2.0,5.25,"[5, 6, 6, 6]","[3, 3, 4, 3]","[4, 3, 4, 6]","[6, 7, 7, 7]","[6, 7, 7, 6]","[2, 2, 2, 2]","[6, 6, 4, 5]"
443,skirt (go around),3.0,5.0,4.25,4.5,4.5,2.5,2.75,"[3, 3, 3, 3]","[5, 5, 5, 5]","[4, 5, 4, 4]","[4, 4, 5, 5]","[4, 5, 5, 4]","[3, 2, 2, 3]","[3, 2, 3, 3]"
444,dump,4.25,3.0,3.0,5.5,5.75,3.75,4.25,"[5, 4, 4, 4]","[3, 3, 3, 3]","[3, 3, 3, 3]","[5, 5, 6, 6]","[6, 6, 6, 5]","[4, 4, 4, 3]","[4, 5, 4, 4]"
445,appalling,6.5,1.0,2.25,2.75,3.75,3.5,4.0,"[6, 7, 7, 6]","[1, 1, 1, 1]","[2, 2, 2, 3]","[2, 2, 3, 4]","[4, 3, 4, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
446,script,2.75,5.25,4.75,5.25,5.25,3.0,4.0,"[2, 3, 3, 3]","[6, 5, 5, 5]","[5, 5, 5, 4]","[5, 5, 6, 5]","[5, 6, 5, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
447,patch (repair),3.0,6.0,5.25,5.25,5.25,2.25,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[4, 5, 6, 6]","[5, 5, 5, 6]","[5, 5, 6, 5]","[3, 2, 2, 2]","[4, 4, 4, 4]"
448,leather,3.25,5.0,4.75,7.0,6.25,3.0,4.25,"[3, 3, 3, 4]","[5, 5, 5, 5]","[4, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 6]","[3, 3, 3, 3]","[4, 5, 4, 4]"
449,mechanic,3.25,5.5,5.25,6.0,5.75,3.75,5.5,"[4, 3, 3, 3]","[6, 5, 5, 6]","[5, 6, 5, 5]","[6, 5, 6, 7]","[6, 6, 6, 5]","[4, 4, 3, 4]","[6, 6, 5, 5]"
450,darkness,5.25,3.0,3.0,5.0,5.75,4.0,4.0,"[5, 5, 6, 5]","[3, 3, 3, 3]","[3, 3, 3, 3]","[5, 4, 6, 5]","[6, 6, 5, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
451,autopsy,6.0,2.75,3.25,5.75,5.25,4.0,4.25,"[6, 6, 7, 5]","[2, 3, 3, 3]","[3, 3, 3, 4]","[5, 6, 6, 6]","[5, 5, 6, 5]","[4, 4, 4, 4]","[4, 5, 4, 4]"
452,breast,4.75,5.5,4.25,7.0,6.5,3.0,2.25,"[5, 5, 5, 4]","[6, 5, 5, 6]","[4, 4, 5, 4]","[7, 7, 7, 7]","[6, 7, 7, 6]","[3, 3, 3, 3]","[2, 2, 3, 2]"
453,guide,3.25,7.0,6.5,4.25,4.75,3.0,4.0,"[3, 4, 3, 3]","[7, 7, 7, 7]","[6, 7, 6, 7]","[4, 4, 4, 5]","[5, 5, 5, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
454,nephew,2.75,5.75,4.75,7.0,6.5,2.75,4.75,"[3, 3, 3, 2]","[6, 5, 6, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 7, 6]","[3, 3, 2, 3]","[5, 5, 4, 5]"
455,jury,4.0,5.25,5.75,5.5,5.25,4.0,4.0,"[4, 4, 4, 4]","[6, 5, 5, 5]","[5, 6, 6, 6]","[5, 5, 6, 6]","[5, 5, 6, 5]","[4, 4, 4, 4]","[4, 4, 4, 4]"
456,offshoot,3.0,5.0,4.0,4.25,3.75,3.0,4.0,"[3, 3, 3, 3]","[5, 5, 5, 5]","[4, 4, 4, 4]","[4, 4, 4, 5]","[4, 4, 4, 3]","[3, 3, 3, 3]","[4, 4, 4, 4]"
457,tempt,5.5,4.0,4.5,3.25,4.0,2.75,4.0,"[5, 6, 5, 6]","[4, 4, 4, 4]","[4, 4, 4, 6]","[3, 3, 3, 4]","[4, 4, 4, 4]","[3, 3, 2, 3]","[4, 4, 4, 4]"
458,fly (through air),4.25,6.0,5.0,5.25,6.0,2.75,4.0,"[4, 5, 4, 4]","[6, 6, 6, 6]","[5, 5, 5, 5]","[5, 5, 5, 6]","[6, 6, 6, 6]","[3, 3, 3, 2]","[4, 4, 4, 4]"
459,nail (hammer),4.0,5.0,4.5,7.0,7.0,1.75,5.25,"[4, 4, 4, 4]","[5, 5, 5, 5]","[4, 4, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 1, 2, 2]","[6, 5, 5, 5]"
460,trade,3.75,5.75,5.5,4.25,4.5,4.0,4.25,"[4, 4, 4, 3]","[6, 5, 6, 6]","[5, 6, 6, 5]","[4, 4, 4, 5]","[5, 5, 4, 4]","[4, 4, 4, 4]","[4, 5, 4, 4]"
461,selfish,5.25,2.0,2.75,2.75,3.5,2.75,4.0,"[5, 5, 6, 5]","[2, 2, 2, 2]","[3, 2, 3, 3]","[2, 2, 3, 4]","[4, 3, 4, 3]","[3, 3, 2, 3]","[4, 4, 4, 4]"
462,watch (wrist),2.0,5.75,4.75,7.0,7.0,2.0,4.0,"[2, 2, 2, 2]","[6, 6, 5, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
463,jellyfish,4.0,4.5,3.5,7.0,7.0,2.5,4.0,"[4, 4, 4, 4]","[4, 5, 5, 4]","[3, 3, 4, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 2, 2, 3]","[4, 4, 4, 4]"
464,stab,7.25,1.0,2.0,5.25,6.0,3.5,4.75,"[7, 8, 7, 7]","[1, 1, 1, 1]","[2, 2, 2, 2]","[5, 5, 5, 6]","[6, 6, 6, 6]","[4, 3, 3, 4]","[4, 6, 4, 5]"
465,spirit (ghost),6.0,4.0,3.75,4.75,6.5,3.5,4.0,"[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 3, 4, 4]","[4, 5, 4, 6]","[6, 7, 7, 6]","[4, 3, 3, 4]","[4, 4, 4, 4]"
466,cattle,3.0,5.25,4.5,7.0,6.75,5.0,4.0,"[3, 3, 3, 3]","[5, 5, 5, 6]","[4, 4, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 6]","[5, 5, 5, 5]","[4, 4, 4, 4]"
467,project (protrude),3.5,5.0,4.75,4.25,4.0,3.0,4.0,"[3, 4, 3, 4]","[5, 5, 5, 5]","[5, 5, 4, 5]","[4, 4, 4, 5]","[4, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
468,potato,1.75,5.75,4.25,7.0,7.0,2.25,4.0,"[2, 2, 2, 1]","[6, 5, 6, 6]","[3, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 3, 2, 2]","[4, 4, 4, 4]"
469,beehive,4.25,5.25,4.5,7.0,6.75,3.0,3.75,"[4, 4, 4, 5]","[6, 5, 5, 5]","[4, 4, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 6]","[3, 3, 3, 3]","[4, 3, 4, 4]"
470,gender,3.5,5.0,5.0,3.75,4.25,3.0,4.0,"[3, 4, 4, 3]","[5, 5, 5, 5]","[5, 5, 5, 5]","[4, 3, 4, 4]","[5, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
471,grasp,4.0,5.5,5.75,5.0,5.5,2.5,4.0,"[4, 4, 4, 4]","[6, 5, 6, 5]","[5, 6, 6, 6]","[5, 4, 5, 6]","[6, 6, 5, 5]","[3, 2, 2, 3]","[4, 4, 4, 4]"
472,crawl,4.0,4.0,3.5,5.25,6.0,2.25,4.0,"[4, 4, 4, 4]","[4, 4, 4, 4]","[3, 3, 4, 4]","[5, 5, 5, 6]","[6, 6, 6, 6]","[2, 2, 2, 3]","[4, 4, 4, 4]"
473,sick (ill),5.5,2.0,2.75,4.75,5.25,2.75,4.0,"[5, 6, 6, 5]","[2, 2, 2, 2]","[2, 3, 3, 3]","[4, 5, 5, 5]","[5, 5, 6, 5]","[3, 3, 2, 3]","[4, 4, 4, 4]"
474,space (galaxies),5.25,7.0,5.0,5.5,6.75,7.0,4.0,"[5, 5, 5, 6]","[7, 7, 7, 7]","[5, 5, 5, 5]","[5, 6, 5, 6]","[7, 7, 6, 7]","[7, 7, 7, 7]","[4, 4, 4, 4]"
475,psychology,3.5,5.5,5.5,3.0,2.75,4.0,4.0,"[3, 4, 4, 3]","[6, 5, 5, 6]","[5, 7, 5, 5]","[2, 2, 4, 4]","[3, 3, 2, 3]","[4, 4, 4, 4]","[4, 4, 4, 4]"
476,amuse,5.0,7.0,6.0,3.25,4.5,2.75,4.0,"[5, 5, 5, 5]","[7, 7, 7, 7]","[6, 6, 6, 6]","[3, 3, 3, 4]","[5, 4, 5, 4]","[3, 3, 2, 3]","[4, 4, 4, 4]"
477,sweet (nice),3.5,8.0,6.0,3.25,5.0,2.75,3.25,"[4, 4, 2, 4]","[8, 8, 8, 8]","[6, 6, 6, 6]","[3, 3, 3, 4]","[5, 5, 5, 5]","[3, 3, 2, 3]","[3, 3, 4, 3]"
478,steal,6.5,2.0,2.5,4.25,5.0,3.0,4.25,"[6, 7, 7, 6]","[2, 2, 2, 2]","[2, 2, 3, 3]","[4, 4, 4, 5]","[5, 5, 5, 5]","[3, 3, 3, 3]","[4, 5, 4, 4]"
479,mug (cup),2.0,5.0,4.5,7.0,7.0,2.0,4.0,"[2, 2, 2, 2]","[5, 5, 5, 5]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
480,hernia,5.5,2.0,2.75,5.75,5.25,2.5,4.25,"[5, 6, 6, 5]","[2, 2, 2, 2]","[2, 3, 3, 3]","[5, 6, 6, 6]","[5, 5, 6, 5]","[2, 3, 2, 3]","[4, 5, 4, 4]"
481,pus,6.25,1.0,2.0,6.25,6.0,1.5,4.0,"[6, 7, 6, 6]","[1, 1, 1, 1]","[2, 2, 2, 2]","[6, 6, 6, 7]","[6, 6, 6, 6]","[2, 1, 1, 2]","[4, 4, 4, 4]"
482,combatant,7.0,3.0,5.75,5.0,5.0,4.75,5.25,"[7, 7, 7, 7]","[3, 3, 3, 3]","[7, 2, 7, 7]","[5, 4, 5, 6]","[5, 5, 5, 5]","[5, 4, 5, 5]","[6, 6, 4, 5]"
483,monster,7.0,2.25,2.5,5.25,6.5,5.5,5.0,"[7, 8, 7, 6]","[2, 2, 3, 2]","[3, 2, 3, 2]","[5, 5, 5, 6]","[6, 7, 7, 6]","[6, 5, 6, 5]","[6, 5, 4, 5]"
484,rolling,3.25,5.25,4.5,5.0,5.75,3.0,4.0,"[3, 3, 3, 4]","[6, 5, 5, 5]","[5, 4, 4, 5]","[4, 5, 5, 6]","[6, 6, 6, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
485,peg,2.0,5.0,3.75,6.5,5.5,1.75,4.0,"[2, 2, 2, 2]","[5, 5, 5, 5]","[4, 3, 4, 4]","[6, 7, 6, 7]","[5, 6, 6, 5]","[2, 2, 1, 2]","[4, 4, 4, 4]"
486,lie,5.25,2.25,3.0,3.0,4.0,2.5,4.0,"[5, 6, 5, 5]","[2, 2, 3, 2]","[3, 3, 3, 3]","[3, 2, 3, 4]","[4, 4, 4, 4]","[3, 2, 2, 3]","[4, 4, 4, 4]"
487,glasses,2.0,5.5,4.5,7.0,7.0,2.0,4.0,"[2, 2, 2, 2]","[6, 5, 5, 6]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 4, 4, 4]"
488,basement,3.25,4.0,3.5,7.0,6.5,4.0,4.25,"[3, 3, 4, 3]","[4, 4, 4, 4]","[3, 3, 4, 4]","[7, 7, 7, 7]","[6, 7, 7, 6]","[4, 4, 4, 4]","[4, 5, 4, 4]"
489,trunk,2.5,5.0,4.0,6.75,6.0,4.0,4.25,"[2, 2, 3, 3]","[5, 5, 5, 5]","[4, 4, 4, 4]","[6, 7, 7, 7]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 5, 4, 4]"
490,waist,2.75,5.0,4.25,7.0,6.25,2.5,3.75,"[2, 3, 3, 3]","[5, 5, 5, 5]","[4, 4, 5, 4]","[7, 7, 7, 7]","[6, 7, 6, 6]","[3, 2, 2, 3]","[4, 3, 4, 4]"
491,wheat,2.0,6.0,4.5,7.0,6.5,3.75,4.0,"[2, 2, 2, 2]","[6, 6, 6, 6]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 6, 6]","[4, 4, 3, 4]","[4, 4, 4, 4]"
492,invader,6.75,2.5,2.25,4.75,5.0,4.75,5.25,"[6, 7, 8, 6]","[2, 2, 3, 3]","[3, 2, 2, 2]","[4, 4, 5, 6]","[5, 5, 5, 5]","[5, 4, 5, 5]","[6, 6, 4, 5]"
493,supportive,3.5,8.0,6.75,3.25,3.75,3.0,3.5,"[4, 4, 2, 4]","[8, 8, 8, 8]","[6, 7, 7, 7]","[3, 3, 3, 4]","[4, 4, 4, 3]","[3, 3, 3, 3]","[4, 3, 4, 3]"
494,employ,3.0,6.0,6.0,3.5,3.5,3.0,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[6, 6, 6, 6]","[3, 3, 3, 5]","[4, 4, 3, 3]","[3, 3, 3, 3]","[4, 4, 4, 4]"
495,decorator,3.0,6.0,5.25,6.0,5.75,3.0,3.75,"[3, 3, 3, 3]","[6, 6, 6, 6]","[5, 6, 5, 5]","[6, 5, 6, 7]","[6, 6, 6, 5]","[3, 3, 3, 3]","[4, 4, 4, 3]"
496,plan,3.0,6.0,6.25,3.25,4.25,3.25,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[6, 7, 6, 6]","[3, 3, 3, 4]","[5, 5, 3, 4]","[3, 3, 3, 4]","[4, 4, 4, 4]"
497,persecute,6.5,1.5,2.0,3.5,4.0,3.75,4.25,"[6, 7, 7, 6]","[1, 1, 2, 2]","[2, 2, 2, 2]","[3, 3, 3, 5]","[4, 4, 4, 4]","[4, 3, 4, 4]","[4, 5, 4, 4]"
498,concentrate,3.75,6.0,6.25,3.0,3.0,3.0,4.0,"[4, 4, 3, 4]","[6, 6, 6, 6]","[6, 7, 6, 6]","[2, 3, 3, 4]","[3, 3, 3, 3]","[3, 3, 3, 3]","[4, 4, 4, 4]"
499,aim (objective),3.75,6.0,6.25,3.25,4.0,3.0,4.0,"[4, 4, 3, 4]","[6, 6, 6, 6]","[6, 7, 6, 6]","[3, 3, 3, 4]","[4, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
500,band (ribbon),2.0,5.25,4.25,6.75,6.25,2.0,3.5,"[2, 2, 2, 2]","[6, 5, 5, 5]","[4, 4, 5, 4]","[6, 7, 7, 7]","[6, 7, 6, 6]","[2, 2, 2, 2]","[4, 3, 4, 3]"
501,haze,3.5,3.5,3.5,5.75,5.25,2.5,4.0,"[3, 3, 4, 4]","[4, 3, 4, 3]","[3, 3, 4, 4]","[5, 6, 6, 6]","[5, 5, 6, 5]","[2, 3, 2, 3]","[4, 4, 4, 4]"
502,distraction,5.0,3.75,3.75,3.75,4.0,3.0,4.0,"[5, 5, 5, 5]","[4, 3, 4, 4]","[3, 4, 4, 4]","[3, 3, 4, 5]","[4, 4, 4, 4]","[3, 3, 3, 3]","[4, 4, 4, 4]"
503,violence,8.25,1.25,2.0,3.75,5.0,4.75,5.25,"[8, 9, 8, 8]","[1, 1, 2, 1]","[2, 2, 2, 2]","[3, 3, 4, 5]","[5, 5, 5, 5]","[5, 4, 5, 5]","[6, 6, 4, 5]"
504,settlement,3.0,6.0,5.75,5.5,4.75,4.5,4.0,"[3, 3, 3, 3]","[6, 6, 6, 6]","[5, 6, 6, 6]","[5, 5, 6, 6]","[5, 5, 5, 4]","[4, 4, 5, 5]","[4, 4, 4, 4]"
505,arms,4.0,4.75,5.0,6.25,6.0,3.0,4.25,"[4, 4, 4, 4]","[5, 4, 5, 5]","[5, 4, 6, 5]","[6, 7, 6, 6]","[6, 6, 6, 6]","[3, 3, 3, 3]","[4, 5, 4, 4]"
506,kite (bird),3.25,6.25,5.0,7.0,6.75,2.25,4.0,"[3, 3, 3, 4]","[6, 6, 6, 7]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 6]","[3, 2, 2, 2]","[4, 4, 4, 4]"
507,block,3.0,4.25,4.25,6.25,6.0,3.75,4.25,"[3, 3, 3, 3]","[4, 4, 5, 4]","[4, 4, 4, 5]","[6, 6, 6, 7]","[6, 6, 6, 6]","[4, 3, 4, 4]","[4, 5, 4, 4]"
508,brunette,2.75,5.0,4.75,5.75,6.0,2.75,2.5,"[2, 3, 3, 3]","[5, 5, 5, 5]","[4, 5, 5, 5]","[6, 5, 6, 6]","[6, 6, 6, 6]","[3, 3, 2, 3]","[3, 2, 3, 2]"
509,fair (honest),3.0,7.25,6.25,2.75,3.75,2.75,4.0,"[3, 4, 2, 3]","[8, 7, 7, 7]","[6, 7, 6, 6]","[3, 2, 3, 3]","[4, 4, 4, 3]","[3, 3, 2, 3]","[4, 4, 4, 4]"
510,deviation,4.0,4.0,4.0,3.5,3.25,3.0,4.0,"[4, 4, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]","[3, 3, 4, 4]","[3, 3, 4, 3]","[3, 3, 3, 3]","[4, 4, 4, 4]"
511,couple,3.75,7.0,5.5,5.5,6.25,2.5,4.0,"[4, 4, 3, 4]","[7, 7, 7, 7]","[5, 6, 5, 6]","[5, 5, 6, 6]","[6, 7, 6, 6]","[3, 2, 2, 3]","[4, 4, 4, 4]"
512,handler,3.0,5.0,5.5,5.5,4.75,3.0,4.25,"[3, 3, 3, 3]","[5, 5, 5, 5]","[5, 6, 6, 5]","[5, 5, 6, 6]","[5, 5, 5, 4]","[3, 3, 3, 3]","[4, 5, 4, 4]"
513,organism,3.0,5.0,4.75,6.0,5.5,3.5,4.0,"[3, 3, 3, 3]","[5, 5, 5, 5]","[4, 5, 5, 5]","[6, 6, 6, 6]","[5, 6, 6, 5]","[4, 3, 3, 4]","[4, 4, 4, 4]"
514,bomb,8.5,1.0,1.75,7.0,6.5,4.75,5.25,"[8, 9, 9, 8]","[1, 1, 1, 1]","[2, 1, 2, 2]","[7, 7, 7, 7]","[6, 7, 7, 6]","[5, 4, 5, 5]","[6, 6, 4, 5]"
515,insolent,5.5,2.0,2.75,2.5,3.25,2.75,4.25,"[5, 6, 6, 5]","[2, 2, 2, 2]","[3, 2, 3, 3]","[2, 2, 3, 3]","[3, 3, 4, 3]","[3, 3, 2, 3]","[4, 5, 4, 4]"
516,subtract,2.75,5.0,5.0,3.5,3.75,2.5,4.0,"[3, 3, 3, 2]","[5, 5, 5, 5]","[5, 5, 5, 5]","[3, 3, 3, 5]","[4, 4, 4, 3]","[3, 3, 2, 2]","[4, 4, 4, 4]"
517,tandem,3.0,5.5,5.0,5.25,5.0,2.75,4.0,"[3, 3, 3, 3]","[6, 5, 5, 6]","[5, 5, 5, 5]","[5, 5, 5, 6]","[5, 5, 5, 5]","[3, 3, 2, 3]","[4, 4, 4, 4]"
518,slush,2.75,3.75,3.25,6.25,6.0,2.0,4.0,"[3, 2, 3, 3]","[4, 4, 4, 3]","[3, 3, 3, 4]","[6, 6, 6, 7]","[6, 6, 6, 6]","[2, 2, 2, 2]","[4, 4, 4, 4]"
519,burst,6.25,3.75,4.25,5.25,5.5,3.25,4.25,"[6, 6, 6, 7]","[4, 3, 4, 4]","[4, 4, 4, 5]","[5, 5, 5, 6]","[5, 6, 6, 5]","[3, 3, 3, 4]","[4, 5, 4, 4]"
520,depression,6.0,1.5,2.5,3.25,4.25,3.25,4.0,"[6, 6, 6, 6]","[1, 1, 2, 2]","[2, 2, 3, 3]","[2, 3, 4, 4]","[4, 4, 5, 4]","[4, 3, 2, 4]","[4, 4, 4, 4]"
521,tie (neck),2.0,5.0,4.5,7.0,7.0,2.0,4.25,"[2, 2, 2, 2]","[5, 5, 5, 5]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 2]","[4, 5, 4, 4]"
522,logs (wood),2.25,5.0,4.25,7.0,6.75,4.0,4.25,"[2, 2, 3, 2]","[5, 5, 5, 5]","[4, 4, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 6]","[4, 4, 4, 4]","[4, 5, 4, 4]"
523,rabbi,3.0,6.0,6.0,6.0,5.5,3.5,5.25,"[3, 3, 3, 3]","[6, 6, 6, 6]","[6, 6, 6, 6]","[6, 5, 6, 7]","[5, 6, 6, 5]","[3, 4, 3, 4]","[6, 6, 4, 5]"
524,coat (jacket),2.0,5.5,4.5,7.0,7.0,3.0,4.0,"[2, 2, 2, 2]","[6, 5, 5, 6]","[4, 5, 5, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 3, 3, 3]","[4, 4, 4, 4]"
525,prevent,4.0,6.25,6.0,3.25,3.75,3.25,4.0,"[4, 4, 4, 4]","[7, 6, 6, 6]","[6, 6, 6, 6]","[3, 3, 3, 4]","[4, 4, 3, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
526,relic,3.25,5.0,4.25,5.75,5.25,3.25,4.0,"[3, 3, 4, 3]","[5, 5, 5, 5]","[4, 4, 5, 4]","[5, 6, 6, 6]","[5, 6, 5, 5]","[3, 3, 3, 4]","[4, 4, 4, 4]"
527,entry,3.0,5.0,4.75,5.5,5.0,3.0,4.0,"[3, 3, 3, 3]","[5, 5, 5, 5]","[4, 5, 5, 5]","[5, 5, 6, 6]","[5, 5, 5, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
